transaction_id,amount_usd,hour_of_day,txn_velocity_1h,account_age_days,failed_logins_7d,chargebacks_90d,country_mismatch,is_international,device_risk_score,ip_risk_score,merchant_risk_score,fraud
1590,41.64,9,2,3058,0,0,0,1,12.1,0.0,40.3,0
1591,10.39,10,2,1245,0,0,0,0,11.0,0.0,51.8,0
1592,7.71,11,1,3479,1,1,0,0,3.9,9.8,42.9,0
1593,19.34,15,2,123,0,0,1,0,15.6,17.0,3.5,0
1594,51.34,3,0,1419,1,0,0,1,9.1,7.2,18.6,0
1595,29.18,7,1,2117,0,1,0,1,5.8,34.6,35.5,0
1596,77.89,22,1,260,1,0,0,0,36.8,2.9,24.7,0
1597,24.29,22,4,1718,1,0,0,0,32.3,42.0,46.5,0
1598,34.83,14,0,2106,0,0,0,0,9.5,13.9,47.5,0
1599,14.5,10,0,2041,1,0,0,1,30.0,0.0,53.6,0
1600,9.32,21,2,3626,0,0,0,0,14.2,2.5,42.6,0
1601,11.36,21,2,2606,0,0,0,0,23.6,28.1,11.9,0
1602,15.88,14,0,1539,0,0,0,0,29.8,27.1,7.1,0
1603,143.94,12,1,1664,1,0,0,0,27.3,38.8,31.6,0
1604,10.72,3,1,2942,0,0,0,0,12.5,14.7,17.9,0
1605,14.81,3,1,1437,1,0,0,0,37.6,26.4,54.3,0
1606,89.54,23,2,3290,0,0,1,0,24.0,0.0,40.0,0
1607,17.6,17,1,2929,0,0,0,0,17.3,47.4,65.9,0
1608,47.95,17,0,1939,1,1,0,0,0.0,0.0,38.3,1
1609,4.85,3,1,2548,1,0,0,1,12.8,0.0,34.6,0
1610,13.78,20,0,3570,0,0,0,0,33.5,19.5,50.9,0
1611,45.08,4,1,2100,1,0,0,0,31.0,0.0,18.8,0
1612,7.7,16,2,2694,0,0,0,0,39.0,35.6,32.2,0
1613,34.54,18,4,826,0,0,0,0,7.1,29.4,14.0,0
1614,30.77,0,1,3605,0,0,0,0,24.9,32.5,,0
1615,19.09,9,1,1130,0,0,1,0,37.7,16.1,22.1,0
1616,24.02,22,0,81,0,0,0,0,17.6,10.0,29.7,0
1617,52.53,15,1,2303,1,2,0,0,29.0,12.4,19.3,0
1618,28.67,1,1,3462,0,0,0,0,7.0,10.8,0.0,0
1619,65.61,1,0,2524,1,1,0,0,17.2,18.4,31.2,0
1620,55.77,1,0,1690,0,0,0,0,33.5,5.6,16.1,0
1621,102.19,23,1,2375,0,0,0,0,33.4,41.4,54.1,0
1622,21.29,8,2,1689,1,0,0,1,36.8,17.5,59.8,0
1623,34.2,16,1,1492,0,0,0,0,58.5,30.4,40.8,0
1624,12.85,8,0,3389,0,0,1,1,24.5,8.8,2.5,0
1625,48.98,5,2,1665,1,0,0,0,22.4,18.2,44.4,0
1626,16.91,12,1,2895,1,0,1,0,60.6,15.1,5.8,0
1627,48.86,7,3,2741,0,0,0,0,34.9,0.0,20.2,0
1628,23.89,14,1,3118,0,0,0,0,17.3,0.0,44.3,0
1629,26.04,20,4,994,0,0,0,0,31.3,0.0,0.0,0
1630,35.85,19,0,328,0,0,0,0,28.7,0.0,48.7,0
1631,16.49,16,1,3149,0,0,0,0,33.2,11.7,34.2,0
1632,17.48,23,1,3380,0,0,0,0,28.8,51.5,20.4,0
1633,18.13,18,4,3201,0,1,0,0,27.4,23.3,23.1,0
1634,19.34,18,2,1977,0,0,0,1,34.4,0.0,0.0,0
1635,48.95,16,0,1728,0,0,0,0,37.2,21.1,20.3,0
1636,21.82,22,0,1774,1,1,0,1,18.9,17.7,20.7,0
1637,18.8,0,1,743,0,0,0,0,12.6,11.0,4.2,0
1638,57.25,22,1,374,0,0,0,0,43.3,10.2,17.6,0
1639,51.56,18,2,3261,0,0,0,0,9.6,2.9,18.7,0
1640,26.17,15,0,1469,1,0,0,0,34.6,43.8,,0
1641,212.17,0,1,3437,1,0,0,0,22.3,25.3,26.7,0
1642,12.84,7,1,2630,0,0,0,0,39.3,0.0,40.8,0
1643,107.03,1,4,814,0,0,0,0,34.3,43.0,11.6,1
1644,36.42,3,1,2980,1,0,0,0,22.2,6.7,0.0,0
1645,66.09,15,2,1903,0,1,1,1,22.6,5.6,27.4,0
1646,23.27,1,0,2609,1,0,0,0,2.0,1.5,0.0,0
1647,75.23,23,2,3390,0,0,0,0,51.3,31.8,17.0,0
1648,13.46,15,3,1821,0,0,0,0,34.8,9.3,24.5,0
1649,55.97,23,2,2198,0,0,1,1,11.5,0.7,81.2,0
1650,36.41,22,1,3208,0,0,0,0,42.5,60.2,23.7,0
1651,60.8,10,1,1334,0,0,0,0,32.1,5.9,0.0,0
1652,20.1,16,0,1473,1,0,0,0,36.0,0.0,0.4,0
1653,41.48,3,1,137,0,0,0,0,44.9,44.4,43.0,0
1654,15.83,13,2,156,0,0,0,0,63.6,28.4,43.5,0
1655,22.23,16,0,3152,2,0,0,1,24.2,12.7,41.6,0
1656,24.29,21,1,2080,0,0,0,0,20.2,35.7,21.9,0
1657,18.25,10,0,2593,0,0,0,0,10.3,38.8,47.7,0
1658,20.01,16,0,1783,0,0,0,0,55.5,16.0,19.1,0
1659,11.15,17,0,1795,1,0,0,0,11.2,22.2,42.4,0
1660,26.8,11,1,474,0,0,0,1,34.5,0.0,44.9,0
1661,94.32,20,3,625,0,1,0,1,13.4,35.6,3.6,0
1662,286.42,19,2,2933,0,0,0,0,18.9,32.1,48.6,0
1663,15.18,13,4,1943,0,0,0,1,37.5,15.2,31.7,0
1664,16.18,18,1,2052,0,0,0,0,11.0,23.8,31.1,0
1665,38.75,5,0,589,0,0,0,0,41.9,0.0,,0
1666,44.24,22,2,2965,0,0,0,0,4.4,34.5,21.7,0
1667,10.57,6,0,1268,0,0,0,0,45.5,2.7,43.6,0
1668,4.71,19,1,520,1,0,0,0,,39.2,49.9,0
1669,36.53,16,0,2223,1,0,0,0,49.3,8.9,51.8,0
1670,86.36,7,0,3371,1,0,0,1,13.8,13.7,16.9,0
1671,92.49,3,0,1855,0,0,0,1,17.8,34.8,26.6,0
1672,29.53,22,3,2278,0,0,0,1,8.6,12.5,37.1,0
1673,90.33,16,1,1095,0,0,0,0,26.8,32.5,22.6,0
1674,25.97,12,2,2940,0,0,0,0,10.3,18.0,27.0,0
1675,9.74,1,0,1330,0,0,0,0,25.7,29.6,6.2,0
1676,26.73,0,0,2475,0,0,0,0,27.7,9.8,34.6,0
1677,68.01,12,4,437,1,0,0,0,0.0,1.6,52.5,0
1678,33.01,17,0,3471,0,0,0,0,11.6,2.9,35.4,0
1679,18.92,3,1,3073,0,0,0,0,13.2,27.8,42.2,0
1680,31.07,10,2,1897,0,0,1,0,5.5,0.0,29.8,0
1681,38.93,23,0,1105,1,0,0,0,8.2,34.3,47.3,0
1682,33.25,11,0,2694,0,0,1,0,59.9,0.0,31.4,0
1683,37.93,4,2,698,0,0,0,1,19.7,39.7,48.7,1
1684,40.26,18,1,294,0,1,0,0,11.1,23.6,22.6,0
1685,69.93,13,0,2035,0,0,0,1,0.0,20.6,36.1,0
1686,33.11,13,0,1599,0,0,1,0,13.9,0.0,52.5,0
1687,26.38,14,2,3462,0,0,0,0,35.5,8.4,35.4,0
1688,39.68,8,1,1572,0,0,0,0,15.5,12.5,1.8,0
1689,47.79,21,1,3037,0,0,0,0,7.2,27.8,0.0,0
1690,7.4,4,3,1289,0,0,0,0,34.0,5.2,0.0,0
1691,74.53,8,0,3222,1,0,0,0,28.6,0.0,49.3,0
1692,115.69,15,4,2547,0,0,0,1,3.4,32.3,31.9,0
1693,,23,1,1284,0,0,0,1,10.0,24.5,31.0,0
1694,48.72,14,1,496,0,0,0,0,42.5,5.4,0.0,0
1695,16.52,23,1,1399,0,0,0,0,9.9,0.0,33.6,0
1696,51.08,0,1,1299,0,0,0,0,48.1,33.8,63.5,0
1697,15.11,20,1,1438,1,0,0,0,32.4,0.0,51.2,0
1698,34.47,8,1,1381,1,0,0,1,14.8,31.5,32.2,0
1699,47.27,12,2,3082,1,0,0,0,29.4,30.3,22.9,0
1700,15.91,18,0,1918,0,0,0,1,21.3,36.8,60.9,0
1701,12.31,20,0,1696,0,0,0,0,27.2,33.7,23.6,0
1702,22.65,21,2,1370,0,0,0,0,40.0,20.8,34.8,0
1703,19.01,9,3,517,0,1,0,1,29.3,14.4,35.1,0
1704,23.04,16,1,519,0,0,0,1,19.9,14.3,47.8,0
1705,12.39,8,3,1814,2,0,0,0,17.1,21.7,42.0,0
1706,70.94,18,1,2620,0,0,0,0,55.0,11.8,43.0,0
1707,24.03,18,1,1529,0,0,0,0,21.3,13.3,32.2,0
1708,42.45,10,3,3512,0,1,0,0,2.4,35.6,37.6,0
1709,8.12,16,1,2894,2,0,0,0,32.3,65.5,25.9,0
1710,18.64,5,0,477,2,0,0,0,22.3,18.9,33.0,0
1711,106.81,22,0,620,0,0,0,0,12.4,22.5,17.2,0
1712,14.78,9,0,587,0,0,1,1,18.2,13.3,27.8,0
1713,37.43,14,2,1109,2,0,0,1,0.0,20.1,14.9,0
1714,158.56,8,2,3281,1,0,0,0,29.1,2.0,1.2,0
1715,29.76,4,1,1780,0,0,0,0,34.5,11.5,45.2,0
1716,99.32,17,0,2436,0,0,0,0,2.0,45.4,0.0,0
1717,14.56,2,1,1657,0,0,0,1,33.4,13.8,22.4,0
1718,20.33,12,2,903,0,0,0,0,43.4,20.1,64.5,0
1719,28.4,16,2,2360,0,0,0,0,13.0,35.4,40.6,0
1720,19.33,16,0,1593,1,0,0,0,27.6,13.8,47.9,0
1721,39.17,21,2,3402,2,0,0,0,46.5,0.0,,0
1722,7.2,18,2,472,0,0,0,1,30.4,24.5,23.7,0
1723,12.75,9,2,3443,1,0,0,0,49.2,8.6,13.5,0
1724,84.77,10,3,2361,0,1,0,0,14.1,30.1,25.7,0
1725,32.75,6,0,1186,1,0,0,0,31.7,25.2,14.6,0
1726,43.93,2,1,3436,1,0,0,1,46.5,7.7,39.8,0
1727,114.18,12,0,982,0,0,0,0,41.5,18.8,29.3,0
1728,7.36,20,0,1201,0,0,0,0,17.9,1.5,13.5,0
1729,2.73,20,2,191,0,0,0,1,40.3,0.0,52.7,0
1730,122.48,20,2,2813,0,0,0,0,17.9,0.0,14.7,0
1731,9.92,0,2,3400,2,0,0,1,36.9,4.2,69.5,0
1732,31.62,7,2,3500,1,0,0,0,17.8,28.3,26.4,0
1733,8.06,3,1,2007,0,0,1,0,42.3,42.5,22.9,0
1734,3.83,9,1,2342,0,0,0,0,16.3,12.4,60.4,0
1735,27.76,17,0,1806,1,0,0,0,43.1,30.1,16.6,0
1736,42.8,14,1,2745,1,0,0,0,23.9,4.3,50.9,0
1737,15.24,15,0,3023,2,0,0,0,41.0,21.7,21.2,0
1738,3.86,1,2,742,1,0,1,0,14.2,27.5,28.5,1
1739,37.59,10,1,3411,0,0,0,0,37.7,46.9,0.0,0
1740,134.23,7,0,1642,0,0,0,0,29.4,56.1,56.9,0
1741,7.36,5,0,1292,0,0,0,1,0.0,4.5,30.1,0
1742,54.08,20,1,952,2,0,0,1,0.0,53.0,74.2,0
1743,36.62,22,4,614,1,0,1,0,33.9,10.0,2.6,0
1744,6.68,10,1,2742,1,0,1,0,13.2,7.7,21.5,0
1745,65.81,10,0,3027,1,0,1,0,28.9,23.5,0.0,0
1746,34.0,17,1,847,0,0,0,0,21.9,14.2,6.0,0
1747,26.22,14,5,1457,0,0,0,0,7.5,0.0,51.3,0
1748,81.55,5,3,2939,1,0,1,0,58.6,28.5,18.2,0
1749,30.15,2,1,630,0,0,0,0,37.5,10.7,26.4,0
1750,81.77,23,4,91,0,0,0,0,31.2,3.7,18.0,0
1751,239.12,7,0,179,0,0,0,0,1.6,0.1,35.7,0
1752,35.0,20,2,2333,0,0,0,0,47.7,18.0,13.9,0
1753,41.98,2,0,2294,0,0,1,0,41.7,17.4,0.0,0
1754,18.72,14,1,2826,0,0,0,0,34.2,19.6,34.6,0
1755,101.19,17,0,3371,0,0,1,0,34.7,38.8,31.1,0
1756,11.12,22,0,2628,0,0,0,0,41.5,29.2,45.1,0
1757,19.76,5,2,60,0,0,0,1,0.0,35.7,58.5,1
1758,28.49,22,3,2387,0,0,0,0,36.9,14.8,7.6,0
1759,25.89,11,1,3498,1,0,0,0,13.7,22.3,16.3,0
1760,16.93,15,2,1378,1,0,0,0,15.6,0.0,30.2,0
1761,60.45,22,3,918,1,0,0,0,37.6,36.3,55.5,0
1762,23.37,18,5,1374,0,0,0,0,24.4,29.7,22.6,0
1763,5.36,13,2,2318,0,0,0,0,32.9,11.2,26.3,0
1764,75.81,20,0,1931,1,0,0,0,12.9,47.2,31.9,0
1765,119.64,0,0,2128,0,0,0,0,15.9,37.4,47.7,0
1766,19.17,18,1,2385,0,1,0,0,31.8,44.9,0.9,0
1767,88.79,16,0,3594,0,0,0,0,25.7,0.0,46.6,0
1768,19.55,18,0,2816,0,0,0,1,16.3,9.2,32.6,0
1769,13.53,21,1,90,0,0,0,0,34.9,52.8,45.7,0
1770,14.33,12,1,2382,0,0,1,0,6.1,20.1,40.5,0
1771,111.03,4,2,1713,0,0,0,0,68.1,0.0,0.0,0
1772,89.48,15,1,892,0,0,0,1,33.3,9.0,51.8,0
1773,52.26,4,1,1673,1,0,1,0,0.0,0.0,50.0,0
1774,13.34,10,1,2081,0,0,0,1,36.2,19.0,49.5,0
1775,56.81,12,0,7,0,0,0,0,25.7,8.3,0.0,0
1776,,9,1,1086,0,0,0,0,0.0,0.0,13.4,0
1777,49.42,13,1,2192,0,0,0,0,11.2,3.0,46.9,0
1778,19.37,11,0,473,0,0,0,1,25.5,24.0,14.0,0
1779,19.0,2,1,366,0,0,0,0,33.2,37.0,0.0,0
1780,19.72,5,1,307,1,0,0,0,36.1,27.0,26.2,0
1781,5.71,3,2,884,0,0,0,0,39.1,28.8,14.0,0
1782,7.36,0,1,2103,1,0,0,0,34.4,15.1,7.5,0
1783,26.57,23,2,2392,0,0,0,0,26.1,11.6,18.9,0
1784,12.68,12,1,3494,0,0,1,1,29.1,20.2,0.0,0
1785,57.84,23,1,1282,0,0,0,0,6.2,27.5,41.7,0
1786,76.69,14,1,838,1,0,0,1,25.2,39.1,8.4,0
1787,8.6,17,1,3295,0,0,0,1,10.0,23.8,53.4,0
1788,8.97,19,2,3470,0,0,0,1,3.6,18.1,35.1,0
1789,26.15,6,1,3267,2,0,0,0,41.3,6.8,24.4,0
1790,141.94,17,0,1564,0,1,0,0,29.6,15.7,79.2,0
1791,15.93,8,0,2965,2,1,0,0,21.3,11.7,53.4,0
1792,44.48,8,1,1521,1,0,1,0,19.8,15.7,62.0,0
1793,7.95,16,1,1842,1,0,0,0,52.4,4.1,46.7,0
1794,14.38,14,1,1657,1,0,0,0,46.8,9.0,30.1,0
1795,43.7,4,4,1422,0,0,0,0,28.6,16.9,47.0,0
1796,24.4,5,1,1993,0,0,0,0,54.3,15.8,49.3,0
1797,44.11,6,0,555,1,0,0,0,0.8,16.6,21.8,0
1798,32.63,4,2,1068,0,0,0,0,16.4,50.2,19.8,0
1799,29.18,23,0,3374,0,0,0,0,36.1,10.5,8.3,0
1800,28.66,11,1,2243,0,0,0,0,0.6,31.2,0.0,0
1801,88.24,20,1,1292,0,0,0,0,16.4,30.0,45.7,0
1802,27.93,20,1,1879,0,0,0,0,14.4,37.8,38.8,0
1803,58.55,21,2,2385,0,0,0,0,28.2,19.1,22.6,0
1804,23.74,12,2,3429,1,0,0,0,33.5,0.0,23.3,0
1805,31.58,10,1,1856,0,0,0,1,23.1,36.7,8.4,0
1806,12.42,0,1,3298,0,0,0,0,28.2,32.5,37.1,0
1807,5.47,9,0,3360,0,0,1,0,24.3,80.2,88.9,0
1808,20.82,21,1,1398,0,0,0,0,26.2,32.8,17.0,0
1809,31.56,23,2,2106,1,0,0,0,10.5,46.7,35.2,0
1810,19.89,8,0,3463,1,0,0,0,11.6,0.0,23.2,0
1811,44.94,1,3,2641,1,0,1,0,0.0,0.0,52.5,0
1812,15.34,7,2,2448,1,0,0,0,31.5,48.0,50.3,0
1813,9.53,16,0,1037,1,0,0,0,7.6,30.5,52.2,0
1814,8.92,19,3,2823,0,0,0,0,,27.2,10.3,0
1815,48.94,20,2,3001,0,0,0,0,22.3,6.5,43.8,0
1816,14.92,17,1,1785,0,0,1,0,17.3,3.7,50.2,0
1817,29.04,18,1,1809,1,0,0,0,11.0,6.7,0.0,0
1818,9.3,2,2,2556,0,0,0,0,7.0,14.3,65.4,0
1819,14.35,5,1,1092,0,0,0,0,28.7,16.2,26.8,0
1820,28.13,14,0,1127,0,0,0,0,6.5,0.0,23.8,0
1821,67.66,6,0,3544,0,0,0,0,0.0,13.3,62.6,0
1822,12.12,16,2,1646,0,0,0,0,52.6,18.2,9.4,0
1823,8.89,3,3,46,0,0,0,0,37.4,30.5,37.6,0
1824,28.06,21,0,1622,0,0,0,0,,25.7,34.3,0
1825,31.99,16,4,3090,0,0,0,0,30.3,6.6,6.8,0
1826,19.97,13,1,2243,2,1,1,0,37.3,27.1,30.2,0
1827,74.84,3,1,1451,1,0,0,0,21.5,0.0,0.0,0
1828,7.13,7,0,772,0,0,0,0,24.1,16.3,38.0,0
1829,14.58,1,1,3065,0,0,0,0,25.2,56.3,63.1,0
1830,28.16,8,2,1495,0,0,0,0,12.2,0.0,39.2,0
1831,13.95,7,1,1840,2,0,0,0,23.2,33.6,38.8,0
1832,36.78,7,2,2415,0,0,0,0,18.3,19.8,30.0,0
1833,28.21,5,0,591,0,0,0,0,4.7,24.8,1.3,0
1834,23.02,2,0,3184,1,0,1,0,0.0,27.0,25.5,0
1835,193.33,19,0,941,0,0,0,1,21.6,8.7,57.9,0
1836,12.71,7,2,26,0,0,0,1,30.1,34.8,26.8,0
1837,22.77,10,0,810,0,0,0,0,2.5,19.8,12.2,0
1838,41.55,6,3,2863,1,0,0,0,24.1,19.0,0.0,0
1839,15.38,10,0,3497,0,0,0,0,50.3,44.4,11.7,0
1840,31.3,17,1,872,0,1,0,0,42.3,51.1,71.3,0
1841,55.65,21,0,2684,0,0,0,1,0.0,46.4,33.3,0
1842,33.4,20,0,1447,1,0,0,0,20.0,17.4,21.8,0
1843,50.89,18,0,728,1,0,0,0,35.4,63.2,36.7,0
1844,20.81,21,2,1306,0,0,0,0,28.8,22.1,43.3,0
1845,22.8,12,4,441,1,0,0,1,25.1,0.0,,0
1846,130.9,7,1,2144,0,0,0,0,20.4,17.1,31.1,0
1847,41.07,12,1,2915,0,0,0,1,10.6,12.3,54.3,0
1848,60.95,10,3,1413,1,0,0,0,27.2,28.7,36.4,0
1849,16.69,12,0,2899,1,0,0,0,28.9,15.0,13.4,0
1850,23.63,4,2,626,1,0,0,0,25.3,29.4,49.0,0
1851,71.47,8,2,1986,0,0,0,1,16.0,35.6,36.6,0
1852,30.32,23,1,340,0,0,0,1,58.7,0.0,4.6,0
1853,10.43,15,0,1531,0,0,0,0,40.3,24.9,61.4,0
1854,13.72,16,5,3441,1,0,1,1,13.0,33.0,38.6,0
1855,26.71,15,1,2443,0,0,0,0,34.1,35.3,6.6,0
1856,99.03,20,2,253,0,1,0,1,21.1,33.5,,0
1857,43.27,8,1,901,0,0,0,0,37.3,4.9,18.4,0
1858,15.34,22,2,721,0,0,0,0,19.4,18.5,1.9,0
1859,27.88,21,1,3614,0,0,0,0,19.7,,14.6,0
1860,29.79,11,2,1660,0,0,0,0,26.6,0.1,0.0,0
1861,7.42,1,0,334,0,0,0,0,18.3,21.8,39.5,0
1862,27.59,12,0,764,2,0,1,0,24.6,58.5,42.1,0
1863,21.42,9,1,1395,0,0,0,0,10.2,38.3,51.1,0
1864,25.13,10,2,1952,0,0,0,0,40.6,13.4,45.6,0
1865,13.86,15,0,73,0,0,0,0,10.2,16.2,23.5,0
1866,38.29,22,1,2742,0,1,0,0,25.9,12.0,72.3,0
1867,20.39,13,2,1465,0,0,0,0,32.4,50.4,27.3,0
1868,15.29,16,0,1077,2,0,0,0,13.0,10.9,61.9,0
1869,125.05,17,3,31,0,0,0,0,36.5,28.4,29.0,0
1870,21.05,3,1,334,1,0,0,0,10.4,0.0,0.0,0
1871,9.52,18,1,2320,0,0,0,0,40.0,22.5,52.1,0
1872,75.42,14,2,1947,0,0,0,0,37.6,35.2,31.2,0
1873,87.88,12,1,1834,0,0,0,0,40.6,14.1,17.8,0
1874,13.12,2,2,2979,0,0,0,1,17.5,3.6,25.3,0
1875,20.07,1,1,3413,0,0,0,1,12.0,6.7,0.0,0
1876,24.58,6,2,1394,2,0,0,0,7.4,41.7,36.5,0
1877,20.54,7,2,3547,1,0,0,0,21.6,25.1,33.3,0
1878,9.35,20,1,822,1,0,0,0,10.9,0.0,22.4,0
1879,11.93,13,3,3146,0,0,0,0,70.1,25.3,60.6,0
1880,156.59,15,0,1299,0,0,0,0,36.1,48.7,0.0,0
1881,17.36,21,3,818,0,0,0,1,24.1,67.1,73.4,0
1882,18.46,21,4,2725,0,0,0,0,36.2,36.5,49.1,0
1883,,20,5,274,0,0,0,0,28.4,36.9,40.8,0
1884,19.21,2,0,79,1,0,0,0,11.0,26.2,19.4,0
1885,16.49,9,1,2365,0,0,0,0,23.4,42.8,19.9,0
1886,12.19,22,1,1238,0,1,0,1,48.0,37.6,26.1,1
1887,43.11,16,3,3251,0,0,0,0,27.4,23.4,40.7,0
1888,33.13,10,3,1257,1,0,0,0,24.6,1.6,20.5,0
1889,68.96,16,1,1665,1,0,0,0,8.4,29.7,18.2,0
1890,20.0,7,1,1324,1,0,0,0,0.0,22.1,74.9,0
1891,79.72,20,2,122,1,0,1,1,32.4,13.0,50.7,0
1892,31.77,23,1,9,0,0,0,0,11.4,21.0,55.9,0
1893,18.4,11,0,1396,0,0,0,0,13.8,28.3,11.5,0
1894,40.57,2,0,1387,1,0,0,1,14.1,34.4,0.0,0
1895,37.16,20,2,1754,0,0,0,0,34.4,22.2,37.4,0
1896,35.11,0,0,2939,0,0,0,0,60.9,16.6,14.3,0
1897,15.4,5,1,2445,0,0,0,0,33.7,0.0,62.2,0
1898,25.99,5,0,3554,0,0,0,0,26.5,25.4,20.3,0
1899,24.08,2,3,1656,0,0,0,1,20.9,10.9,49.1,0
1900,50.6,19,1,1596,0,0,0,0,32.2,38.0,27.7,0
1901,78.71,15,2,1172,0,0,0,1,34.1,53.7,38.9,0
1902,54.82,15,2,3510,1,0,0,0,26.6,23.9,13.1,0
1903,,12,1,1029,0,0,0,0,24.9,1.7,0.0,0
1904,68.22,20,1,1976,0,0,0,0,26.7,12.8,75.2,0
1905,75.63,6,5,2712,0,0,0,0,36.8,23.8,17.5,0
1906,20.68,17,0,2445,2,0,0,0,1.5,53.5,17.9,0
1907,11.11,13,0,562,1,0,0,0,,0.0,58.5,0
1908,32.1,23,1,1107,0,0,0,1,21.8,4.0,43.7,0
1909,94.49,16,1,2116,0,0,0,0,31.5,3.8,30.0,0
1910,10.36,21,0,1757,0,0,0,0,15.5,18.0,22.1,0
1911,13.13,7,1,794,1,1,0,1,25.8,31.4,44.3,0
1912,29.7,12,1,3218,0,0,0,0,22.8,14.9,35.9,0
1913,18.15,12,2,2299,2,0,0,0,31.9,17.9,25.3,0
1914,62.6,19,2,649,0,0,0,1,39.5,36.7,32.7,0
1915,30.13,21,1,584,0,0,0,1,31.6,0.0,43.7,0
1916,55.5,19,1,2203,0,0,0,0,28.7,14.2,39.3,0
1917,35.97,1,2,765,0,0,0,0,0.0,35.2,34.4,0
1918,39.18,3,0,666,0,0,0,0,0.0,50.8,30.6,0
1919,11.04,8,1,1222,0,0,0,0,15.9,30.6,55.9,0
1920,16.9,16,1,3424,0,0,0,0,13.1,0.0,17.9,0
1921,5.89,3,0,202,0,0,0,0,0.0,0.0,50.0,0
1922,15.3,11,3,1393,0,0,0,0,23.3,22.9,17.4,0
1923,18.28,3,2,3500,1,0,0,1,5.4,34.0,55.9,0
1924,37.28,2,1,3057,1,0,0,0,24.7,24.9,55.1,0
1925,11.29,19,2,146,0,0,0,1,0.0,8.1,21.6,0
1926,117.39,10,0,2877,0,0,0,0,41.3,7.8,41.7,0
1927,75.23,16,1,668,0,0,0,0,23.3,4.1,19.6,0
1928,12.57,0,0,161,0,0,0,1,40.3,35.5,30.8,0
1929,6.51,9,0,1837,0,0,0,1,68.2,0.0,10.1,0
1930,7.88,11,0,709,2,0,0,0,50.4,33.3,45.3,0
1931,36.29,23,2,209,1,0,0,1,25.0,7.2,63.5,0
1932,10.55,0,3,3610,0,0,0,0,40.6,1.8,16.6,0
1933,22.5,11,6,734,0,0,0,0,28.4,15.2,23.3,0
1934,44.51,19,1,782,1,0,0,0,27.9,34.5,26.0,0
1935,38.84,2,0,729,1,1,0,0,9.8,34.8,12.2,0
1936,51.15,4,1,1773,0,0,0,0,4.0,2.5,18.4,0
1937,10.14,16,0,127,0,0,0,1,0.0,,43.0,0
1938,48.15,5,3,2433,0,0,0,0,58.2,22.8,61.5,0
1939,49.44,12,4,1601,0,0,0,0,36.2,,0.0,0
1940,60.81,21,0,3515,1,0,0,0,17.7,29.8,0.5,0
1941,55.12,22,1,3627,0,0,0,0,29.7,,23.0,0
1942,10.28,10,1,2,0,0,0,0,40.8,11.3,5.1,0
1943,4.04,11,2,3461,0,0,0,0,30.4,4.6,30.4,0
1944,38.19,7,0,3024,1,0,0,0,41.7,33.2,39.8,0
1945,102.3,11,0,1396,0,0,0,0,6.1,,0.3,0
1946,15.4,1,1,3509,0,0,0,0,21.4,14.6,43.9,0
1947,15.27,21,2,3271,0,0,0,0,20.0,0.8,32.7,0
1948,32.81,14,0,1864,0,0,0,1,28.4,34.9,37.5,0
1949,67.85,11,1,2013,0,0,0,1,28.7,22.4,16.3,0
1950,51.39,18,0,2175,0,0,0,0,19.2,13.3,0.0,0
1951,11.1,3,1,2378,1,0,0,0,47.3,37.9,55.8,0
1952,20.19,0,2,1859,3,0,0,0,37.8,36.4,29.8,0
1953,18.23,23,0,112,1,0,0,0,18.8,20.7,52.2,0
1954,45.27,21,1,1695,0,0,0,0,10.1,43.7,37.7,0
1955,52.38,9,1,1072,0,0,1,1,51.8,32.4,50.2,0
1956,14.14,4,1,2594,0,0,0,1,48.2,47.0,26.2,0
1957,14.99,23,1,88,0,0,0,0,0.0,32.3,28.0,0
1958,36.08,12,1,331,1,0,1,0,17.2,60.6,61.2,0
1959,24.08,0,0,558,0,0,0,0,18.8,24.5,31.6,0
1960,15.5,1,1,895,0,0,0,1,12.1,20.2,37.4,0
1961,19.99,12,1,38,0,0,0,0,6.1,25.1,39.8,0
1962,46.5,17,0,2150,2,0,0,0,18.8,15.5,44.7,0
1963,21.66,6,1,843,0,0,0,0,52.2,,32.8,0
1964,,20,2,3410,1,0,0,0,18.1,13.4,22.0,0
1965,15.45,19,0,2986,1,0,0,1,34.1,5.0,5.1,0
1966,46.22,5,0,3279,0,0,0,0,1.2,26.7,77.6,0
1967,18.98,0,2,417,0,1,0,0,46.2,15.0,20.4,0
1968,35.47,16,2,1539,1,0,0,1,4.1,32.1,35.9,0
1969,32.93,9,1,2671,0,0,0,0,34.4,7.7,31.3,0
1970,21.07,15,1,849,0,1,0,0,28.3,19.2,38.5,0
1971,14.74,8,2,2027,1,0,0,0,7.2,55.2,30.3,0
1972,27.03,22,0,959,0,0,0,0,47.8,8.0,2.4,0
1973,22.49,17,0,2966,0,0,0,0,21.3,30.9,21.4,0
1974,64.68,14,1,958,0,0,0,0,18.9,45.9,21.1,0
1975,14.6,1,2,1160,0,0,0,0,46.1,38.6,64.6,0
1976,52.75,11,1,1053,0,0,0,1,23.3,0.0,32.1,0
1977,75.69,18,0,1280,1,0,0,0,5.0,31.8,43.3,0
1978,48.8,4,1,3090,2,0,0,0,31.1,37.1,13.4,0
1979,52.35,19,4,2306,0,0,0,1,29.9,34.7,38.9,0
